workOrderId,workOrderNo,workOrderStatus,workOrderQuantityPlanned
T20-000965998,T20-000965998,released,10.0
T20-000967574,T20-000967574,released,10.0
T20-000967571,T20-000967571,released,10.0
T20-000967569,T20-000967569,released,10.0
T10-000634427,T10-000634427,released,10.0
T10-000634427,T10-000634427,released,10.0
T20-000967567,T20-000967567,released,10.0
T20-000967575,T20-000967575,released,10.0
T20-000967572,T20-000967572,released,10.0
T20-000967570,T20-000967570,released,10.0
T10-000634428,T10-000634428,released,10.0
T10-000634428,T10-000634428,released,10.0
T20-000967568,T20-000967568,released,10.0
T10-000633583,T10-000633583,released,10.0
T20-000967573,T20-000967573,released,10.0
T10-000634426,T10-000634426,released,10.0
T10-000634426,T10-000634426,released,10.0
T10-000634426,T10-000634426,released,10.0
T10-000634426,T10-000634426,released,10.0
T10-000634426,T10-000634426,released,10.0
T10-000634425,T10-000634425,released,20.0
T10-000634425,T10-000634425,released,20.0
T10-000634425,T10-000634425,released,20.0
T10-000634425,T10-000634425,released,20.0
T10-000634425,T10-000634425,released,20.0
T10-000634425,T10-000634425,released,20.0
T20-000967566,T20-000967566,released,10.0
T10-000634424,T10-000634424,released,20.0
T10-000634424,T10-000634424,released,20.0
T10-000634424,T10-000634424,released,20.0
T10-000634424,T10-000634424,released,20.0
T10-000634424,T10-000634424,released,20.0
T10-000634424,T10-000634424,released,20.0
T20-000967565,T20-000967565,released,10.0
T20-000965990,T20-000965990,released,5.0
T20-000965989,T20-000965989,released,15.0
T20-000965985,T20-000965985,released,15.0
T20-000965981,T20-000965981,released,15.0
T10-000633584,T10-000633584,released,5.0
T20-000965995,T20-000965995,released,5.0
T20-000965994,T20-000965994,released,15.0
T20-000965991,T20-000965991,released,10.0
T20-000965988,T20-000965988,released,10.0
T20-000965984,T20-000965984,released,10.0
T20-000965980,T20-000965980,released,10.0
T10-000633585,T10-000633585,released,10.0
T20-000965996,T20-000965996,released,10.0
T23-000029505,T23-000029505,released,5.0
T20-000967584,T20-000967584,released,5.0
T20-000967582,T20-000967582,released,5.0
T20-000967580,T20-000967580,released,5.0
T20-000967578,T20-000967578,released,5.0
T20-000967579,T20-000967579,released,5.0
T20-000967577,T20-000967577,released,5.0
T10-000633593,T10-000633593,released,10.0
T10-000633594,T10-000633594,released,10.0
T23-000029502,T23-000029502,released,5.0
T23-000029504,T23-000029504,released,5.0
T23-000029501,T23-000029501,released,5.0
T23-000029500,T23-000029500,released,10.0
T23-000029503,T23-000029503,released,10.0
T20-000967583,T20-000967583,released,5.0
T20-000967581,T20-000967581,released,5.0
T10-000634429,T10-000634429,released,5.0
T10-000634429,T10-000634429,released,5.0
T10-000634429,T10-000634429,released,5.0
T10-000634429,T10-000634429,released,5.0
T10-000634429,T10-000634429,released,5.0
T10-000634429,T10-000634429,released,5.0
T10-000634429,T10-000634429,released,5.0
T10-000634429,T10-000634429,released,5.0
T10-000634429,T10-000634429,released,5.0
T20-000967576,T20-000967576,released,5.0
T20-000966000,T20-000966000,released,5.0
T10-000633589,T10-000633589,released,5.0
T10-000633589,T10-000633589,released,5.0
T10-000633589,T10-000633589,released,5.0
T10-000633589,T10-000633589,released,5.0
T10-000633589,T10-000633589,released,5.0
T10-000633589,T10-000633589,released,5.0
T10-000633589,T10-000633589,released,5.0
T10-000633589,T10-000633589,released,5.0
T10-000633589,T10-000633589,released,5.0
T20-000965999,T20-000965999,released,5.0
T10-000633592,T10-000633592,released,5.0
T20-000966004,T20-000966004,released,5.0
T20-000966003,T20-000966003,released,5.0
T10-000633590,T10-000633590,released,5.0
T10-000633590,T10-000633590,released,5.0
T10-000633590,T10-000633590,released,5.0
T20-000966002,T20-000966002,released,5.0
T20-000966001,T20-000966001,released,5.0
T10-000633591,T10-000633591,released,10.0
T10-000634508,T10-000634508,released,5.0
T20-000967818,T20-000967818,released,15.0
T10-000634498,T10-000634498,released,15.0
T10-000634498,T10-000634498,released,15.0
T10-000634509,T10-000634509,released,5.0
T10-000634511,T10-000634511,released,5.0
T10-000634512,T10-000634512,released,5.0
T20-000967821,T20-000967821,released,30.0
T10-000634513,T10-000634513,released,5.0
T10-000634514,T10-000634514,released,5.0
T20-000967820,T20-000967820,released,30.0
T10-000634515,T10-000634515,released,5.0
T10-000634516,T10-000634516,released,5.0
T10-000634517,T10-000634517,released,5.0
T10-000634518,T10-000634518,released,5.0
T10-000634499,T10-000634499,released,5.0
T10-000634520,T10-000634520,released,5.0
T20-000967819,T20-000967819,released,30.0
T10-000634521,T10-000634521,released,5.0
T10-000634522,T10-000634522,released,5.0
T10-000634523,T10-000634523,released,5.0
T10-000634524,T10-000634524,released,5.0
T10-000634507,T10-000634507,released,5.0
T10-000634510,T10-000634510,released,5.0
T10-000634519,T10-000634519,released,5.0
T10-000634525,T10-000634525,released,5.0
T10-000634526,T10-000634526,released,5.0
T20-000967817,T20-000967817,released,10.0
T10-000634500,T10-000634500,released,5.0
T10-000634501,T10-000634501,released,5.0
T10-000634502,T10-000634502,released,5.0
T10-000634503,T10-000634503,released,5.0
T10-000634504,T10-000634504,released,5.0
T10-000634505,T10-000634505,released,5.0
T10-000634506,T10-000634506,released,5.0
T10-000634558,T10-000634558,released,10.0
T20-000967835,T20-000967835,released,30.0
T10-000634529,T10-000634529,released,30.0
T10-000634529,T10-000634529,released,30.0
T10-000634559,T10-000634559,released,10.0
T10-000634562,T10-000634562,released,10.0
T20-000967838,T20-000967838,released,30.0
T10-000634563,T10-000634563,released,10.0
T10-000634564,T10-000634564,released,10.0
T10-000634565,T10-000634565,released,10.0
T10-000634566,T10-000634566,released,10.0
T10-000634567,T10-000634567,released,10.0
T10-000634568,T10-000634568,released,10.0
T10-000634569,T10-000634569,released,10.0
T10-000634546,T10-000634546,released,10.0
T10-000634572,T10-000634572,released,10.0
T10-000634573,T10-000634573,released,10.0
T20-000967837,T20-000967837,released,30.0
T10-000634574,T10-000634574,released,10.0
T10-000634584,T10-000634584,released,10.0
T10-000634585,T10-000634585,released,10.0
T10-000634547,T10-000634547,released,5.0
T10-000634555,T10-000634555,released,5.0
T20-000967834,T20-000967834,released,5.0
T10-000634528,T10-000634528,released,5.0
T10-000634528,T10-000634528,released,5.0
T10-000634528,T10-000634528,released,5.0
T10-000634556,T10-000634556,released,5.0
T20-000967833,T20-000967833,released,5.0
T10-000634527,T10-000634527,released,5.0
T10-000634527,T10-000634527,released,5.0
T10-000634527,T10-000634527,released,5.0
T10-000634557,T10-000634557,released,5.0
T10-000634560,T10-000634560,released,5.0
T10-000634548,T10-000634548,released,10.0
T10-000634561,T10-000634561,released,5.0
T10-000634570,T10-000634570,released,5.0
T10-000634571,T10-000634571,released,5.0
T10-000634575,T10-000634575,released,5.0
T10-000634534,T10-000634534,released,5.0
T10-000634542,T10-000634542,released,15.0
T10-000634576,T10-000634576,released,5.0
T10-000634536,T10-000634536,released,5.0
T10-000634577,T10-000634577,released,5.0
T10-000634538,T10-000634538,released,5.0
T10-000634540,T10-000634540,released,5.0
T10-000634578,T10-000634578,released,5.0
T10-000634537,T10-000634537,released,5.0
T10-000634539,T10-000634539,released,5.0
T10-000634579,T10-000634579,released,5.0
T10-000634580,T10-000634580,released,5.0
T10-000634581,T10-000634581,released,5.0
T10-000634549,T10-000634549,released,10.0
T10-000634582,T10-000634582,released,5.0
T10-000634543,T10-000634543,released,5.0
T10-000634583,T10-000634583,released,5.0
T10-000634586,T10-000634586,released,5.0
T10-000634535,T10-000634535,released,5.0
T10-000634587,T10-000634587,released,5.0
T20-000967826,T20-000967826,released,5.0
T20-000967827,T20-000967827,released,5.0
T10-000634588,T10-000634588,released,5.0
T20-000967830,T20-000967830,released,8.0
T20-000967831,T20-000967831,released,5.0
T10-000634589,T10-000634589,released,5.0
T20-000967836,T20-000967836,released,4.0
T10-000634590,T10-000634590,released,5.0
T20-000967822,T20-000967822,released,5.0
T20-000967823,T20-000967823,released,5.0
T10-000634591,T10-000634591,released,5.0
T20-000967825,T20-000967825,released,1.0
T10-000634592,T10-000634592,released,5.0
T20-000967829,T20-000967829,released,5.0
T10-000634593,T10-000634593,released,5.0
T20-000967824,T20-000967824,released,1.0
T20-000967832,T20-000967832,released,5.0
T10-000634550,T10-000634550,released,10.0
T10-000634594,T10-000634594,released,5.0
T10-000634530,T10-000634530,released,5.0
T10-000634541,T10-000634541,released,5.0
T10-000634595,T10-000634595,released,5.0
T10-000634531,T10-000634531,released,5.0
T10-000634545,T10-000634545,released,5.0
T10-000634596,T10-000634596,released,5.0
T10-000634532,T10-000634532,released,5.0
T10-000634533,T10-000634533,released,5.0
T10-000634597,T10-000634597,released,5.0
T10-000634598,T10-000634598,released,5.0
T10-000634599,T10-000634599,released,5.0
T10-000634600,T10-000634600,released,5.0
T10-000634544,T10-000634544,released,5.0
T10-000634601,T10-000634601,released,5.0
T10-000634602,T10-000634602,released,5.0
T10-000634603,T10-000634603,released,5.0
T20-000967828,T20-000967828,released,5.0
T10-000634551,T10-000634551,released,10.0
T10-000634552,T10-000634552,released,10.0
T10-000634553,T10-000634553,released,10.0
T10-000634554,T10-000634554,released,10.0
T10-000634635,T10-000634635,released,10.0
T20-000967852,T20-000967852,released,30.0
T10-000634606,T10-000634606,released,30.0
T10-000634606,T10-000634606,released,30.0
T10-000634636,T10-000634636,released,10.0
T10-000634639,T10-000634639,released,10.0
T10-000634640,T10-000634640,released,10.0
T10-000634641,T10-000634641,released,10.0
T20-000967857,T20-000967857,released,30.0
T10-000634642,T10-000634642,released,10.0
T10-000634643,T10-000634643,released,10.0
T10-000634644,T10-000634644,released,10.0
T10-000634645,T10-000634645,released,10.0
T10-000634646,T10-000634646,released,10.0
T10-000634623,T10-000634623,released,10.0
T10-000634649,T10-000634649,released,10.0
T20-000967855,T20-000967855,released,30.0
T20-000967856,T20-000967856,released,30.0
T10-000634650,T10-000634650,released,10.0
T10-000634651,T10-000634651,released,10.0
T10-000634661,T10-000634661,released,10.0
T10-000634662,T10-000634662,released,10.0
T10-000634624,T10-000634624,released,5.0
T10-000634632,T10-000634632,released,5.0
T20-000967851,T20-000967851,released,5.0
T10-000634605,T10-000634605,released,5.0
T10-000634605,T10-000634605,released,5.0
T10-000634605,T10-000634605,released,5.0
T10-000634633,T10-000634633,released,5.0
T20-000967850,T20-000967850,released,5.0
T10-000634604,T10-000634604,released,5.0
T10-000634604,T10-000634604,released,5.0
T10-000634604,T10-000634604,released,5.0
T10-000634634,T10-000634634,released,5.0
T10-000634637,T10-000634637,released,5.0
T10-000634625,T10-000634625,released,5.0
T10-000634638,T10-000634638,released,5.0
T10-000634647,T10-000634647,released,5.0
T10-000634648,T10-000634648,released,5.0
T10-000634652,T10-000634652,released,5.0
T10-000634611,T10-000634611,released,5.0
T10-000634619,T10-000634619,released,15.0
T10-000634653,T10-000634653,released,5.0
T10-000634613,T10-000634613,released,5.0
T10-000634654,T10-000634654,released,5.0
T10-000634615,T10-000634615,released,5.0
T10-000634617,T10-000634617,released,5.0
T10-000634655,T10-000634655,released,5.0
T10-000634614,T10-000634614,released,5.0
T10-000634616,T10-000634616,released,5.0
T10-000634656,T10-000634656,released,5.0
T10-000634657,T10-000634657,released,5.0
T10-000634658,T10-000634658,released,5.0
T10-000634626,T10-000634626,released,10.0
T10-000634659,T10-000634659,released,5.0
T10-000634620,T10-000634620,released,5.0
T10-000634660,T10-000634660,released,5.0
T10-000634663,T10-000634663,released,5.0
T10-000634612,T10-000634612,released,5.0
T10-000634664,T10-000634664,released,5.0
T20-000967843,T20-000967843,released,5.0
T20-000967844,T20-000967844,released,5.0
T10-000634665,T10-000634665,released,5.0
T20-000967847,T20-000967847,released,5.0
T20-000967848,T20-000967848,released,5.0
T10-000634666,T10-000634666,released,5.0
T20-000967853,T20-000967853,released,5.0
T20-000967854,T20-000967854,released,5.0
T10-000634667,T10-000634667,released,5.0
T20-000967839,T20-000967839,released,5.0
T20-000967840,T20-000967840,released,5.0
T10-000634668,T10-000634668,released,5.0
T20-000967842,T20-000967842,released,5.0
T10-000634669,T10-000634669,released,5.0
T20-000967846,T20-000967846,released,5.0
T10-000634670,T10-000634670,released,5.0
T20-000967841,T20-000967841,released,5.0
T20-000967849,T20-000967849,released,5.0
T10-000634627,T10-000634627,released,5.0
T10-000634671,T10-000634671,released,5.0
T10-000634607,T10-000634607,released,5.0
T10-000634618,T10-000634618,released,5.0
T10-000634672,T10-000634672,released,5.0
T10-000634608,T10-000634608,released,5.0
T10-000634622,T10-000634622,released,5.0
T10-000634673,T10-000634673,released,5.0
T10-000634609,T10-000634609,released,5.0
T10-000634610,T10-000634610,released,5.0
T10-000634674,T10-000634674,released,5.0
T10-000634675,T10-000634675,released,5.0
T10-000634676,T10-000634676,released,5.0
T10-000634677,T10-000634677,released,5.0
T10-000634621,T10-000634621,released,5.0
T10-000634678,T10-000634678,released,5.0
T10-000634679,T10-000634679,released,5.0
T10-000634680,T10-000634680,released,5.0
T20-000967845,T20-000967845,released,5.0
T10-000634628,T10-000634628,released,10.0
T10-000634629,T10-000634629,released,10.0
T10-000634630,T10-000634630,released,10.0
T10-000634631,T10-000634631,released,10.0
T20-000966323,T20-000966323,released,75.0
T20-000966304,T20-000966304,released,75.0
T20-000966319,T20-000966319,released,75.0
T20-000966318,T20-000966318,released,150.0
T20-000966317,T20-000966317,released,150.0
T20-000966316,T20-000966316,released,150.0
T20-000966315,T20-000966315,released,150.0
T20-000966314,T20-000966314,released,75.0
T20-000966313,T20-000966313,released,75.0
T20-000966305,T20-000966305,released,75.0
T20-000966298,T20-000966298,released,75.0
T20-000966297,T20-000966297,released,150.0
T20-000966296,T20-000966296,released,75.0
T20-000966295,T20-000966295,released,150.0
T20-000966294,T20-000966294,released,150.0
T20-000966293,T20-000966293,released,75.0
T20-000966291,T20-000966291,released,75.0
T20-000966290,T20-000966290,released,75.0
T20-000966292,T20-000966292,released,75.0
T20-000966398,T20-000966398,released,75.0
T23-000029467,T23-000029467,released,100.0
T20-000966353,T20-000966353,released,75.0
T10-000633741,T10-000633741,released,75.0
T10-000633741,T10-000633741,released,75.0
T10-000633741,T10-000633741,released,75.0
T10-000633741,T10-000633741,released,75.0
T10-000633741,T10-000633741,released,75.0
T10-000633741,T10-000633741,released,75.0
T10-000633741,T10-000633741,released,75.0
T10-000633741,T10-000633741,released,75.0
T10-000633741,T10-000633741,released,75.0
T20-000966311,T20-000966311,released,75.0
T20-000966352,T20-000966352,released,75.0
T20-000966351,T20-000966351,released,75.0
T20-000966330,T20-000966330,released,75.0
T20-000966329,T20-000966329,released,150.0
T20-000966350,T20-000966350,released,75.0
T20-000966349,T20-000966349,released,75.0
T20-000966328,T20-000966328,released,75.0
T20-000966375,T20-000966375,released,75.0
T20-000966372,T20-000966372,released,78.0
T20-000966371,T20-000966371,released,76.0
T20-000966348,T20-000966348,released,150.0
T20-000966347,T20-000966347,released,150.0
T20-000966346,T20-000966346,released,150.0
T20-000966374,T20-000966374,released,75.0
T20-000966373,T20-000966373,released,75.0
T20-000966339,T20-000966339,released,150.0
